Country,Company Name,Year,Sector,DealType,DealSubtype, Proceeds ($ millions) ,RealSector
Slovak Republic,Kupele Lucivna,1996,Other,Sale of shares,, 0.98 ,
Slovak Republic,Topdrog,1996,Other,Sale of shares,, 0.98 ,
Slovak Republic,Horehronska liecebna spol.,1996,Other,Sale of shares,, 0.98 ,
Slovak Republic,CUKOP Bratislava,1996,Other,Sale of assets,, 0.98 ,
Slovak Republic,SAD TZP,1996,Other,Sale of assets,, 0.98 ,
Slovak Republic,IH Bratislava hotel Carlton,1996,Other,Sale of assets,, 0.98 ,
Slovak Republic,Taz Trnava,1996,Other,Sale of assets,, 0.98 ,
Slovak Republic,Statny majetok Namestovo,1996,Other,Sale of assets,, 0.98 ,
Slovak Republic,Statny majetok Senica,1996,Other,Sale of assets,, 0.98 ,
Slovak Republic,Agrokov Nitra Vranov n/Toplou,1996,Other,Sale of assets,, 0.98 ,
Slovak Republic,Senicky Zdroj,1996,Other,Sale of shares,, 1.01 ,
Slovak Republic,Drogerie Bratislava,1996,Other,Sale of assets,, 1.01 ,
Slovak Republic,ZTS Vinuta Rajec,1996,Other,Sale of assets,, 1.01 ,
Slovak Republic,Mez,1996,Other,Sale of shares,, 1.02 ,
Slovak Republic,Otex-Textil Presov,1996,Other,Sale of assets,, 1.03 ,
Slovak Republic,Vespozdroj Senec,1996,Other,Sale of shares,, 1.04 ,
Slovak Republic,Vino Nitra prev. Levice,1996,Other,Sale of assets,, 1.07 ,
Slovak Republic,Kovohuty Krompachy,1996,Other,Sale of shares,, 1.11 ,
Slovak Republic,Kovosrot Bratislava,1996,Other,Sale of assets,, 1.11 ,
Slovak Republic,Slovpap,1996,Other,Sale of shares,, 1.14 ,
Slovak Republic,Texiplast Ivanka pri Nitre,1996,Other,Sale of assets,, 1.14 ,
Slovak Republic,Selanka Turzovka,1996,Other,Sale of assets,, 1.14 ,
Slovak Republic,Mierovan Hlohovec,1996,Other,Sale of assets,, 1.14 ,
Slovak Republic,Polnohosp. stavby Bratislava,1996,Other,Sale of assets,, 1.14 ,
Slovak Republic,Ligarex,1996,Other,Sale of shares,, 1.17 ,
Slovak Republic,DOMES,1996,Other,Sale of shares,, 1.24 ,
Slovak Republic,Spissky Liehofruct Levoca,1996,Other,Sale of assets,, 1.24 ,
Slovak Republic,Stavoindustria PSV,1996,Other,Sale of assets,, 1.24 ,
Slovak Republic,Stavmat Bratislava,1996,Other,Sale of assets,, 1.25 ,
Slovak Republic,Ustav mod.odev.vyroby Trencin,1996,Other,Sale of assets,, 1.26 ,
Slovak Republic,Tatralan,1996,Other,Sale of shares,, 1.27 ,
Slovak Republic,Kamenolomy a stropiesk,1996,Other,Sale of shares,, 1.30 ,
Slovak Republic,Drevona Zilina,1996,Other,Sale of shares,, 1.30 ,
Slovak Republic,Tamilk,1996,Other,Sale of shares,, 1.31 ,
Slovak Republic,Slov. pedagog. nakl. Bratislava,1996,Other,Sale of assets,, 1.34 ,
Slovak Republic,Lesostav Revuca,1996,Other,Sale of shares,, 1.34 ,
Slovak Republic,Nakl. auto. doprava Novaky,1996,Other,Sale of assets,, 1.39 ,
Slovak Republic,Juhosl. celul. a papierne,1996,Other,Sale of shares,, 1.42 ,
Slovak Republic,Stavovyroba Nitra,1996,Other,Sale of assets,, 1.45 ,
Slovak Republic,Martinmetal,1996,Other,Sale of shares,, 1.47 ,
Slovak Republic,Prior-Stred.obch.domy,1996,Other,Sale of assets,, 1.47 ,
Slovak Republic,Drogerie Bratislava,1996,Other,Sale of assets,, 1.47 ,
Slovak Republic,Remeselnicke potreby Kosice,1996,Other,Sale of assets,, 1.47 ,
Slovak Republic,Kupele Novy Smokovec,1996,Other,Sale of shares,, 1.50 ,
Slovak Republic,Kupele Bojnice,1996,Other,Sale of shares,, 1.63 ,
Slovak Republic,Nakladna aut. dop. Nitra,1996,Other,Sale of shares,, 2.00 ,
Slovak Republic,Zdroj-Lm,1996,Other,Sale of shares,, 1.63 ,
Slovak Republic,Statny majetok Komarno,1996,Other,Sale of assets,, 1.63 ,
Slovak Republic,Zdroj Spis,1996,Other,Sale of shares,, 1.66 ,
Slovak Republic,Fatranske liecebne kupele,1996,Other,Sale of shares,, 1.68 ,
Slovak Republic,Pezinske tehelne,1996,Other,Sale of shares,, 1.70 ,
Slovak Republic,Pohronske strojarne,1996,Other,Sale of shares,, 1.70 ,
Slovak Republic,Stupavksa konzeraren Stupava,1996,Other,Sale of assets,, 1.70 ,
Slovak Republic,Statny majetok Martin,1996,Other,Sale of assets,, 1.70 ,
Slovak Republic,Zdroj-Stred,1996,Other,Sale of shares,, 1.76 ,
Slovak Republic,Slovenska Grafia,1996,Other,Sale of shares,, 1.79 ,
Slovak Republic,Liko Vysk.ustav Bratislava,1996,Other,Sale of assets,, 1.93 ,
Slovak Republic,Nakl. auto. doprava,1996,Other,Sale of assets,, 1.96 ,
Slovak Republic,Ipelske Tehelne,1996,Other,Sale of assets,, 1.96 ,
Slovak Republic,Krtisska Mliekaren,1996,Other,Sale of shares,, 2.02 ,
Slovak Republic,Zberne suroviny Zilina,1996,Other,Sale of assets,, 2.02 ,
Slovak Republic,Hotel Bratislava,1996,Other,Sale of shares,, 2.06 ,
Slovak Republic,Nitrianske tlaciarne,1996,Other,Sale of shares,, 2.12 ,
Slovak Republic,Drienov,1996,Other,Sale of shares,, 2.12 ,
Slovak Republic,IH Bratislava hotel Devin,1996,Other,Sale of assets,, 2.15 ,
Slovak Republic,Zdroj-KM,1996,Other,Sale of shares,, 2.17 ,
Slovak Republic,Matador+Matadorbelt,1996,Other,Sale of assets,, 2.20 ,
Slovak Republic,Doprastav,1996,Other,Sale of shares,, 2.22 ,
Slovak Republic,Nakl. auto. doprava Zvolen,1996,Other,Sale of assets,, 2.00 ,
Slovak Republic,Slov. liec kupele Raj. Tepl.,1996,Other,Sale of shares,, 2.28 ,
Slovak Republic,OSJ Danubiaservice,1996,Other,Sale of assets,, 2.28 ,
Slovak Republic,Vyskumny ustav lieciv Modra,1996,Other,Sale of assets,, 2.36 ,
Slovak Republic,Strojarne potravin-priem,1996,Other,Sale of shares,, 2.41 ,
Slovak Republic,Vychodoslovenske tlaciarne,1996,Other,Sale of shares,, 2.45 ,
Slovak Republic,Koziarske zavody Lipt. Mikulas,1996,Other,Sale of assets,, 2.45 ,
Slovak Republic,Zdroj-DM,1996,Other,Sale of shares,, 2.46 ,
Slovak Republic,Slovlak Koseca,1996,Other,Sale of assets,, 2.56 ,
Slovak Republic,Honttherma,1996,Other,Sale of shares,, 2.57 ,
Slovak Republic,Statny majetok Malacky,1996,Other,Sale of assets,, 2.61 ,
Slovak Republic,Vino Nitra prev. Hurbanovo,1996,Other,Sale of assets,, 2.74 ,
Slovak Republic,Slovena,1996,Other,Sale of shares,, 2.77 ,
Slovak Republic,Klenoty Bratislava,1996,Other,Sale of shares,, 2.77 ,
Slovak Republic,Zberne suroviny Bratislava,1996,Other,Sale of shares,, 2.77 ,
Slovak Republic,Porobeton Vranov nad Toplou,1996,Other,Sale of assets,, 2.77 ,
Slovak Republic,AZD Bratislava,1996,Other,Sale of shares,, 2.94 ,
Slovak Republic,Otex-Textil Zilina,1996,Other,Sale of shares,, 2.94 ,
Slovak Republic,Tos,1996,Other,Sale of shares,, 3.10 ,
Slovak Republic,Kupele Strbske Pleso,1996,Other,Sale of shares,, 3.25 ,
Slovak Republic,Matadorroll,1996,Other,Sale of shares,, 3.28 ,
Slovak Republic,Izomat,1996,Other,Sale of shares,, 3.34 ,
Slovak Republic,Zornica Banovce n/Bebravou,1996,Other,Sale of assets,, 3.41 ,
Slovak Republic,PVT Bratislava,1996,Other,Sale of shares,, 3.46 ,
Slovak Republic,Nakladna automob. dopr.,1996,Other,Sale of shares,, 3.48 ,
Slovak Republic,Chlebostroj,1996,Other,Sale of assets,, 3.53 ,
Slovak Republic,Hirocem,1996,Other,Sale of shares,, 3.56 ,
Slovak Republic,Hydrostav,1996,Other,Sale of shares,, 3.59 ,
Slovak Republic,Pohronske pek.a cuk.,1996,Other,Sale of assets,, 3.59 ,
Slovak Republic,Slov. filmova tvorba Bratislava,1996,Other,Sale of assets,, 3.59 ,
Slovak Republic,Bez Transformatory,1996,Other,Sale of shares,, 3.85 ,
Slovak Republic,Zapadoslovenske Zriedla,1996,Other,Sale of shares,, 4.08 ,
Slovak Republic,Statny majetok Lipt. Mikulas,1996,Other,Sale of assets,, 4.21 ,
Slovak Republic,Stredoslovenske Zriedla,1996,Other,Sale of shares,, 4.24 ,
Slovak Republic,SEZ,1996,Other,Sale of shares,, 4.24 ,
Slovak Republic,Vegum,1996,Other,Sale of shares,, 4.57 ,
Slovak Republic,Otex-Textil Bratislava,1996,Other,Sale of assets,, 4.78 ,
Slovak Republic,OBUV,1996,Other,Sale of shares,, 4.89 ,
Slovak Republic,Kablex Malacky,1996,Other,Sale of shares,, 4.89 ,
Slovak Republic,Kupele Sliac a Kovacova,1996,Other,Sale of shares,, 4.95 ,
Slovak Republic,Cesty Nitra,1996,Other,Sale of shares,, 5.55 ,
Slovak Republic,Duslo,1996,Other,Sale of shares,, 5.84 ,
Slovak Republic,Chemko,1996,Other,Sale of shares,, 5.87 ,
Slovak Republic,Povazske chem.zavody Zilina,1996,Other,Sale of assets,, 5.87 ,
Slovak Republic,Drevokombinat Pezinok,1996,Other,Sale of assets,, 6.20 ,
Slovak Republic,Slovenske liecebne kupele,1996,Other,Sale of shares,, 6.28 ,
Slovak Republic,PT Zilina,1996,Other,Sale of shares,, 6.52 ,
Slovak Republic,Danubiaprint Bratislava,1996,Other,Sale of assets,, 7.24 ,
Slovak Republic,Slov. magnezit. zav. Lovinobana,1996,Other,Sale of assets,, 7.34 ,
Slovak Republic,Zdroj Univers,1996,Other,Sale of shares,, 7.83 ,
Slovak Republic,Biotika,1996,Other,Sale of shares,, 7.83 ,
Slovak Republic,Matadorex,1996,Other,Sale of shares,, 8.48 ,
Slovak Republic,Istrochem,1996,Other,Sale of shares,, 9.79 ,
Slovak Republic,Slov. liec. kup. Piestany,1996,Other,Sale of shares,, 9.87 ,
Slovak Republic,Tatravagonka,1996,Other,Sale of shares,, 15.33 ,
Slovak Republic,Nafta,1996,Other,Sale of shares,, 16.31 ,
Slovak Republic,Severosl. celul. a papierne,1996,Other,Sale of shares,, 35.88 ,
Slovak Republic,Slovensky hodvab,1996,Other,Sale of assets,, 42.41 ,
Slovak Republic,Slovnaft,1997,Energy,Private sale,, 11.10 ,Refinery
Slovak Republic,Diosgyor Steel Works (DAM),1997,Manufacturing & Services,Tender,,,Steel
Slovak Republic,Chemlon,1998,Manufacturing & Services,Public Offer,,,Plastic fibber producer
Slovak Republic,Trnavsky masovy riemysel Trnava,1998,Other,Unknown,,,
Slovak Republic,Chemlon,1992,Manufacturing & Services,,,,Chemicals
Slovak Republic,CTSP Bratislava,1992,Manufacturing & Services,,,,Manufacturing
Slovak Republic,Novoker,1993,Manufacturing & Services,,, 10.00 ,Construction
Slovak Republic,Juhocukor,1993,Manufacturing & Services,includes future investment commitment,, 14.80 ,Sugar
Slovak Republic,Juhocukor,1993,Manufacturing & Services,,, 18.14 ,Sugar
Slovak Republic,Milex Bratislava,1993,Other,,, 17.80 ,Agricultural Enterprise
Slovak Republic,Slovak Film Lending,1993,Services,,, 2.10 ,Theaters/Movie Studios
Slovak Republic,Tatra Air,1993,Infrastructure,,,,Airlines
Slovak Republic,Paliva omarno,1994,Energy,direct sale,, 0.69 ,Industrial fuel
Slovak Republic,Obchod palivami,1994,Energy,direct sale,, 1.08 ,Industrial fuel
Slovak Republic,Pol'nonaup Slovpol Trencin,1994,Manufacturing & Services,auction,, 0.05 ,Agriculture
Slovak Republic,Stavoinvesta Kosice,1994,Manufacturing & Services,direct sale,, 0.06 ,Construction
Slovak Republic,Novofruct,1994,Manufacturing & Services,direct sale,, 0.10 ,Food processing
Slovak Republic,Stavotechnika Zilina,1994,Manufacturing & Services,direct sale,, 0.10 ,Construction
Slovak Republic,Demetal Bratislava,1994,Manufacturing & Services,direct sale,, 0.10 ,Construction
Slovak Republic,Pozemn,1994,Manufacturing & Services,direct sale,, 0.12 ,Construction
Slovak Republic,Stavoinvesta Banska Bystrica,1994,Manufacturing & Services,direct sale,, 0.22 ,Construction
Slovak Republic,Otex Odevy,1994,Manufacturing & Services,direct sale,, 0.26 ,Manufacturing
Slovak Republic,Stavoinvesta Bratislava,1994,Manufacturing & Services,direct sale,, 0.48 ,Construction
Slovak Republic,Tatramat,1994,Manufacturing & Services,direct sale,, 0.50 ,Manufacturing
Slovak Republic,Stredostav Zilina,1994,Manufacturing & Services,direct sale,, 0.52 ,Construction
Slovak Republic,Milsy,1994,Manufacturing & Services,direct sale,, 0.80 ,Food processing
Slovak Republic,COZ s.p. Bratislava,1994,Manufacturing & Services,direct sale,, 0.93 ,Manufacturing
Slovak Republic,Pol'nohospodarske stavby Presov,1994,Manufacturing & Services,direct sale,, 0.95 ,Agriculture
Slovak Republic,Mlyn Pohronsky,1994,Manufacturing & Services,direct sale,, 1.16 ,Food processing
Slovak Republic,Podnik priemysel. automatizacie,1994,Manufacturing & Services,direct sale,, 1.00 ,Manufacturing
Slovak Republic,Tesla Prievidza,1994,Manufacturing & Services,direct sale,, 1.44 ,Manufacturing
Slovak Republic,Trnav.masovy priemysel Trnava,1994,Manufacturing & Services,direct sale,, 1.50 ,Food processing
Slovak Republic,Podtatranske Konzervarne,1994,Manufacturing & Services,direct sale,, 1.57 ,Food processing
Slovak Republic,Zlatokov  Trencin,1994,Manufacturing & Services,direct sale,, 1.92 ,Manufacturing
Slovak Republic,Pol'nohosp.stavby Malacky,1994,Manufacturing & Services,direct sale,, 1.98 ,Agriculture
Slovak Republic,Bratisl. cvernova tovaren,1994,Manufacturing & Services,tender,, 2.16 ,Manufacturing
Slovak Republic,Matadorfix,1994,Manufacturing & Services,direct sale,, 2.18 ,Chemicals/rubber
Slovak Republic,Nitrianske,1994,Manufacturing & Services,direct sale,, 2.62 ,Food processing
Slovak Republic,Pol'nohosp.stavby Pies'any,1994,Manufacturing & Services,direct sale,, 3.18 ,Agriculture
Slovak Republic,Zipp Bratislava,1994,Manufacturing & Services,direct sale,, 5.96 ,Construction /material
Slovak Republic,LR Crystal,1994,Manufacturing & Services,direct sale,, 6.19 ,Food processing
Slovak Republic,Tesla,1994,Manufacturing & Services,direct sale,, 7.35 ,Agriculture
Slovak Republic,"Bansk, stavby s.p. Prievidza",1994,Manufacturing & Services,direct sale,, 8.34 ,Construction
Slovak Republic,Pozem,1994,Manufacturing & Services,direct sale,, 9.00 ,Agriculture
Slovak Republic,VSZ akciova spolocnost Kosice,1994,Manufacturing & Services,direct sale,, 10.02 ,Manufacturing
Slovak Republic,Jas s.p. Bardejov,1994,Manufacturing & Services,direct sale,, 16.29 ,Manufacturing
Slovak Republic,Topvar Topol'cany,1994,Manufacturing & Services,direct sale,, 17.57 ,Food processing
Slovak Republic,Keramicke zavody Kosice,1994,Manufacturing & Services,direct sale,, 24.92 ,Construction material
Slovak Republic,Makyta,1994,Manufacturing & Services,direct sale,, 25.56 ,Manufacturing
Slovak Republic,Slovakofarma,1994,Manufacturing & Services,direct sale,, 48.82 ,Chemicals
Slovak Republic,Matador,1994,Manufacturing & Services,direct sale,, 50.16 ,Chemicals
Slovak Republic,Chemosvit Svit,1994,Manufacturing & Services,direct sale,, 63.43 ,Chemicals
Slovak Republic,Kovosrot Bratislava,1994,Primary,direct sale,, 0.64 ,Metal
Slovak Republic,Slov. magnezit. zavody Lubenik,1994,Primary,direct sale,, 14.00 ,Iron
Slovak Republic,Slov. magnezit. zavody Jelsava,1994,Primary,direct sale,, 19.00 ,Iron
Slovak Republic,Gemerske tlaciarne,1994,Services,direct sale,, 0.53 ,Printing
Slovak Republic,UEOS Bratislava,1994,Services,direct sale,, 0.67 ,Services
Slovak Republic,Senzor Kosice,1994,Services,direct sale,, 0.80 ,Industry
Slovak Republic,VUIS Bratislava,1994,Services,direct ale,, 1.09 ,Industry
Slovak Republic,Domace potreby Banska,1994,Services,direct sale,, 2.00 ,Trade
Slovak Republic,Hotel Nitra v Nitre,1994,Services,direct sale,, 2.40 ,Hotel
Slovak Republic,Bratislavsk tlaciarne,1994,Services,direct sale,, 2.49 ,Printing
Slovak Republic,VU sprac.a aplik.plast.latok,1994,Services,direct sale,, 2.92 ,Industry
Slovak Republic,ZDROJ Kosice,1994,Services,direct sale,, 4.19 ,Services
Slovak Republic,Zapadoslov Chynorany,1994,Services,direct sale,, 4.38 ,Services
Slovak Republic,Zapadoslov Trnava,1994,Services,direct sale,, 6.10 ,Services
Slovak Republic,VUJE Trnava,1994,Services,direct sale,, 7.49 ,Industry
Slovak Republic,ZPA Dulka Presov,1994,Services,direct sale,, 17.57 ,Industry
Slovak Republic,Nakl. automobil Puchov,1994,Infrastructure,direct sale,,,Transportation
Slovak Republic,CASSOVIA AIR Services,1994,Infrastructure,direct sale,, 0.57 ,Transportation
Slovak Republic,Nakl. automobil- Michalovce,1994,Infrastructure,direct sale,, 1.00 ,Transportation
Slovak Republic,ESAD Zilina,1994,Infrastructure,tender,, 1.85 ,Transportation
Slovak Republic,Ustav cest.hospod dopravy,1994,Infrastructure,direct sale,, 2.97 ,Transportation
Slovak Republic,Elektrovod Zilina,1995,Infrastructure,Sale of shares,, 3.90 ,Energy utility
Slovak Republic,Benzinol,1995,Energy,Sale of shares,, 43.72 ,Petroleum
Slovak Republic,Slovnaft,1995,Energy,Sale of shares,, 112.70 ,Petroleum
Slovak Republic,Slovnaft,1995,Energy,Sale of shares,, 216.16 ,Petroleum
Slovak Republic,Zastrova,1995,Manufacturing & Services,Sale of shares,, 0.81 ,Engineering
Slovak Republic,Drevovyvoj,1995,Manufacturing & Services,Sale of shares,, 0.89 ,Wood/cellulose materials
Slovak Republic,Slovpanel,1995,Manufacturing & Services,Sale of shares,, 1.01 ,Construction
Slovak Republic,Vahostav,1995,Manufacturing & Services,Sale of shares,, 1.17 ,Construction
Slovak Republic,"Ozeta, a.s. Trencin",1995,Manufacturing & Services,Sale of shares,, 1.41 ,Manufacturing
Slovak Republic,Stavomontaze,1995,Manufacturing & Services,Sale of shares,, 1.51 ,Construction
Slovak Republic,Trebisovske strojarne,1995,Manufacturing & Services,Sale of shares,, 1.68 ,Engineering
Slovak Republic,Lute,1995,Manufacturing & Services,Sale of shares,, 1.75 ,Manufacturing
Slovak Republic,Montaze,1995,Manufacturing & Services,Sale of shares,, 2.49 ,Construction
Slovak Republic,Agrozet Zvolen,1995,Manufacturing & Services,Sale of assets,, 3.52 ,Agriculture
Slovak Republic,Levitex,1995,Manufacturing & Services,Sale of shares,, 3.80 ,Manufacturing
Slovak Republic,ELV Produkt,1995,Manufacturing & Services,Sale of shares,, 3.87 ,Engineering
Slovak Republic,Zekon Michalovce,1995,Manufacturing & Services,Sale of assets,, 4.20 ,Manufacturing
Slovak Republic,Danubius Elektrik Bratislava,1995,Manufacturing & Services,Sale of assets,, 4.26 ,Engineering
Slovak Republic,Slov. zavody tech. skla,1995,Manufacturing & Services,Sale of shares,, 4.74 ,Glass
Slovak Republic,Skloobal a.s. Nemsova,1995,Manufacturing & Services,Sale of shares,, 4.76 ,Glass
Slovak Republic,Stavohotely Bratislava,1995,Manufacturing & Services,Sale of assets,, 4.82 ,Construction
Slovak Republic,Clara s.p. Utekac,1995,Manufacturing & Services,Sale of assets,, 4.90 ,Glass
Slovak Republic,Nabytok Presov,1995,Manufacturing & Services,Sale of shares,, 5.38 ,Wood/cellulose materials
Slovak Republic,EZ Elektrosystemy Bratislava,1995,Manufacturing & Services,Sale of assets,, 5.63 ,Electronics
Slovak Republic,Pilo Impregna Kosice,1995,Manufacturing & Services,Sale of assets,, 6.55 ,Engineering
Slovak Republic,Bucna,1995,Manufacturing & Services,Sale of shares,, 6.73 ,Wood/cellulose materials
Slovak Republic,Obch.-semen.podnik Kosice,1995,Manufacturing & Services,Sale of assets,, 7.48 ,Agriculture
Slovak Republic,Korasan Rajec,1995,Manufacturing & Services,Sale of assets,, 7.57 ,Manufacturing
Slovak Republic,Povazska cementaren,1995,Manufacturing & Services,Sale of shares,, 7.61 ,Construction
Slovak Republic,Cementaren Turna,1995,Manufacturing & Services,Sale of shares,, 8.50 ,Construction
Slovak Republic,Turcianske drevarske zavody,1995,Manufacturing & Services,Sale of assets,, 8.62 ,Wood/cellulose materials
Slovak Republic,Slovenske sladovne Trnava,1995,Manufacturing & Services,Sale of assets,, 9.01 ,Agriculture
Slovak Republic,Raselinove zavody Bratislava,1995,Manufacturing & Services,Sale of assets,, 10.32 ,Agriculture
Slovak Republic,Doprastav,1995,Manufacturing & Services,Sale of shares,, 10.80 ,Construction
Slovak Republic,Zavody 29.augusta Partizanske,1995,Manufacturing & Services,Sale of assets,, 14.98 ,Footwear
Slovak Republic,Prefabrikat Velke Levare s.p.,1995,Manufacturing & Services,Sale of assets,, 15.70 ,Construction
Slovak Republic,Hirocem,1995,Manufacturing & Services,Sale of shares,, 17.91 ,Chemicals
Slovak Republic,Priemstav s.p. Bratislava,1995,Manufacturing & Services,Sale of assets,, 18.45 ,Construction
Slovak Republic,Lykove textilne zavody Revuca,1995,Manufacturing & Services,Sale of assets,, 19.45 ,Manufacturing
Slovak Republic,"Petrochema, s.p. Dubova",1995,Manufacturing & Services,Sale of assets,, 21.86 ,Chemicals
Slovak Republic,Chemes,1995,Manufacturing & Services,Sale of shares,, 22.08 ,Chemicals
Slovak Republic,Skloplast,1995,Manufacturing & Services,Sale of shares,, 39.97 ,Glass
Slovak Republic,Duslo,1995,Manufacturing & Services,Sale of shares,, 89.70 ,Chemicals
Slovak Republic,Zlaty Bazant Manufacturing,1995,Manufacturing & Services,Sale of assets,,,Manufacturing
